"PTNR_REGIONAL_MASTER_CD","YEARWEEK","TOTAL_SALES"
50000069,202234,114945.0499999995
50000069,202235,117860.78999999964
50000069,202236,129492.31999999972
50000069,202237,128266.08999999955
50000069,202238,121456.91999999965
50000069,202239,129942.13999999939
50000069,202240,145681.81000000008
50000069,202241,127367.98000000004
50000069,202242,128797.07999999987
50000069,202243,135823.14999999927
50000069,202244,147084.82999999932
50000069,202245,169415.43999999948
50000069,202246,200145.12999999942
50000069,202247,242666.8299999995
50000069,202248,159913.35999999993
50000069,202249,130300.16999999953
50000069,202250,126298.81999999937
50000069,202251,146189.36999999947
50000069,202252,150066.0099999992
50000069,202301,124944.34000000011
50000069,202302,130514.53000000003
50000069,202303,146144.1299999991
50000069,202304,140069.72999999946
50000069,202305,119442.68000000021
50000069,202306,123584.47999999911
50000069,202307,116882.56999999993
50000069,202308,114862.45999999976
50000069,202309,122494.46999999994
50000069,202310,121548.14000000007
50000069,202311,112703.11000000009
50000069,202312,116918.45999999995
50000069,202313,134475.36999999988
50000069,202314,121499.70999999982
50000069,202315,140244.48
50000069,202316,123664.5700000001
50000069,202317,119675.46999999983
50000069,202318,109114.61999999969
50000069,202319,121141.32999999981
50000069,202320,102804.23999999989
50000069,202321,104378.21999999965
50000069,202322,118358.19999999969
50000069,202323,139959.15000000017
50000069,202324,154665.60000000024
50000069,202325,140944.00999999995
50000069,202326,130701.73000000019
50000069,202327,116820.89000000016
50000069,202328,114037.89000000007
50000069,202329,120880.03000000003
50000069,202330,125213.86999999978
50000069,202331,145112.2599999999
50000069,202332,145805.69999999987
50000069,202333,133192.43000000008
50000069,202334,124531.42000000007
50000069,202335,144470.6400000001
50000069,202336,165669.58999999956
50000069,202337,178202.09000000075
50000069,202338,157630.0499999997
50000069,202339,158426.01000000013
50000069,202340,291075.8800000006
50000069,202341,246298.6300000005
50000069,202342,239678.59999999998
50000069,202343,259365.72999999986
50000069,202344,168666.01999999993
50000069,202345,226186.9599999994
50000069,202346,228335.1999999984
50000069,202347,312844.10999999783
50000069,202348,165433.7499999985
50000069,202349,140430.3000000001
50000069,202350,147892.91000000035
50000069,202351,163349.07
50000069,202352,173450.65999999986
50000069,202353,172396.24000000022
50000069,202401,174656.92999999953
50000069,202402,187509.34000000014
50000069,202403,163539.42999999924
50000069,202404,145267.7599999996
50000069,202405,140464.09000000023
50000069,202406,136106.32999999984
50000069,202407,130021.59999999998
50000069,202408,128584.90000000005
50000069,202409,133776.96999999983
50000071,201749,478996.3700000121
50000071,201750,438287.8000000055
50000071,201751,306356.260000001
50000071,201752,241509.54000000053
50000071,201753,302382.5999999992
50000071,201801,330510.150000001
50000071,201802,545120.1800000021
50000071,201803,317663.62000000046
50000071,201804,357839.8500000006
50000071,201805,354874.0700000001
50000071,201806,389630.3100000006
50000071,201807,394886.57000000007
50000071,201808,462231.7200000008
50000071,201809,381449.460000001
50000071,201810,392652.95000000106
50000071,201811,373293.32000000036
50000071,201812,410216.8500000097
50000071,201813,542849.720000018
50000071,201814,786667.5199999869
50000071,201815,458632.24000001943
50000071,201816,372061.7300000036
50000071,201817,365912.8600000011
50000071,201818,379826.08000000194
50000071,201819,461105.9700000042
50000071,201820,432398.6200000019
50000071,201821,643820.9800000117
50000071,201822,624260.1700000106
50000071,201823,514480.11000001145
50000071,201824,451777.0900000081
50000071,201825,382972.56000000995
50000071,201826,430748.6700000118
50000071,201827,436063.41000001127
50000071,201828,503576.58000000846
50000071,201829,444675.9200000052
50000071,201830,446451.6400000048
50000071,201831,456737.3400000027
50000071,201832,497421.6800000051
50000071,201833,491405.65000000404
50000071,201834,478132.26000000275
50000071,201835,445693.13000000245
50000071,201836,452145.4100000063
50000071,201837,439394.8600000045
50000071,201838,396138.65000000293
50000071,201839,460052.1500000019
50000071,201840,524725.8200000036
50000071,201841,559823.5400000009
50000071,201842,910379.0800000004
50000071,201843,903980.65999999
50000071,201844,989823.5099999869
50000071,201845,1219247.8899999931
50000071,201846,1850285.110000007
50000071,201847,1164188.149999988
50000071,201848,632761.3800000135
50000071,201849,452832.26000002434
50000071,201850,404968.2700000044
50000071,201851,229414.8200000048
50000071,201852,396757.520000009
50000071,201901,430567.8700000079
50000071,201902,606278.9399999991
50000071,201903,339702.21000000247
50000071,201904,379830.8800000001
50000071,201905,423598.2300000026
50000071,201906,472139.0699999982
50000071,201907,483027.72999999765
50000071,201908,436562.7499999985
50000071,201909,407932.5199999985
50000071,201910,379037.2799999977
50000071,201911,433283.9199999952
50000071,201912,386115.5100000012
50000071,201913,552979.0800000028
50000071,201914,794743.7999999983
50000071,201915,458478.10000000324
50000071,201916,376188.1999999977
50000071,201917,401742.1299999982
50000071,201918,387743.07999999885
50000071,201919,527078.9200000034
50000071,201920,625551.2300000027
50000071,201921,556350.3800000068
50000071,201922,508129.52000000776
50000071,201923,442846.06000000535
50000071,201924,436476.35999999254
50000071,201925,362210.49999999796
50000071,201926,422760.2899999957
50000071,201927,177128.80000000016
50000071,201928,192861.56000000107
50000071,201929,172650.1800000006
50000071,201930,164183.15000000005
50000071,201931,155656.44000000015
50000071,201932,172225.55999999927
50000071,201933,157421.70999999988
50000071,201934,139626.63999999993
50000071,201935,158891.33999999985
50000071,201936,166205.5699999998
50000071,201937,171357.02000000034
50000071,201938,165510.7099999999
50000071,201939,180379.8599999996
50000071,201940,193221.86000000013
50000071,201941,231390.36999999982
50000071,201942,192813.51000000007
50000071,201943,490430.91999999597
50000071,201944,327571.34999999637
50000071,201945,460988.6999999971
50000071,201946,723555.730000005
50000071,201947,602343.0800000033
50000071,201948,200782.13000000097
50000071,201949,140882.93999999933
50000071,201950,141144.6800000003
50000071,201951,117417.18000000062
50000071,201952,145146.83999999985
50000071,202001,162980.6599999999
50000071,202002,276591.8099999981
50000071,202003,135672.34000000026
50000071,202004,147098.1200000007
50000071,202005,149427.5300000001
50000071,202006,149903.8300000002
50000071,202007,128514.49999999948
50000071,202008,98915.82
50000071,202009,109252.53000000044
50000071,202010,112206.919999998
50000071,202011,122976.08
50000071,202012,116817.36000000092
50000071,202014,289237.84999999905
50000071,202015,164028.899999999
50000071,202016,179638.65999999898
50000071,202017,147494.53999999855
50000071,202018,161508.34000000142
50000071,202019,202323.60000000257
50000071,202020,196508.57000000047
50000071,202021,171366.00000000058
50000071,202022,167910.32000000065
50000071,202023,147066.8400000017
50000071,202024,148223.3100000013
50000071,202025,152173.93000000025
50000071,202026,163431.31999999928
50000071,202027,154512.63000000012
50000071,202028,165152.08999999898
50000071,202029,94333.64000000013
50000071,202030,167228.27999999907
50000071,202031,180974.9800000018
50000071,202032,165924.09000000104
50000071,202033,183583.34999999995
50000071,202034,171270.0300000005
50000071,202035,173814.50999999914
50000071,202036,177545.60999999978
50000071,202037,177355.3000000012
50000071,202038,172428.7200000022
50000071,202039,180825.3200000026
50000071,202040,178303.62999999998
50000071,202041,222969.7900000003
50000071,202042,230855.85999999946
50000071,202043,415227.289999999
50000071,202044,355079.459999997
50000071,202045,429405.49999999366
50000071,202046,671517.2599999981
50000071,202047,709752.5499999858
50000071,202048,250512.29000000237
50000071,202049,200892.9400000015
50000071,202050,170830.95000000022
50000071,202051,149307.72000000093
50000071,202052,151716.38000000073
50000071,202101,170121.3800000003
50000071,202102,203785.4000000016
50000071,202103,156513.68000000078
50000071,202104,150919.40000000029
50000071,202105,156653.12
50000071,202106,162106.91000000195
50000071,202107,205920.72000000038
50000071,202108,187735.41000000073
50000071,202109,212526.29000000015
50000071,202110,138522.65000000008
50000071,202111,157385.87000000002
50000071,202112,149253.4300000003
50000071,202113,172441.38000000038
50000071,202114,310471.67
50000071,202115,191060.10000000006
50000071,202116,173994.46000000066
50000071,202117,174795.12000000072
50000071,202118,207733.46999999962
50000071,202119,226141.83000000022
50000071,202120,220197.77000000063
50000071,202121,171449.39000000013
50000071,202122,160046.93000000043
50000071,202124,178428.48999999883
50000071,202125,209128.14000000258
50000071,202126,203679.12000000192
50000071,202127,202825.1500000039
50000071,202128,199121.24000000098
50000071,202129,186208.0400000012
50000071,202130,176095.2799999996
50000071,202131,206908.10999999935
50000071,202132,195271.79000000024
50000071,202133,246175.7199999987
50000071,202134,215908.15999999875
50000071,202135,232616.2299999959
50000071,202136,228526.06999999814
50000071,202137,247690.569999997
50000071,202138,235510.87999999922
50000071,202139,218576.8699999994
50000071,202140,235945.64999999735
50000071,202141,301110.21999999165
50000071,202142,253201.229999998
50000071,202143,488304.4900000128
50000071,202144,357364.2999999954
50000071,202145,458616.0299999955
50000071,202146,729627.2799999948
50000071,202147,862781.5099999919
50000071,202148,272269.5599999996
50000071,202149,171315.1300000011
50000071,202150,166250.96000000133
50000071,202151,128945.70000000144
50000071,202152,144840.72000000122
50000071,202201,176297.4900000021
50000071,202202,231204.53000000428
50000071,202203,252798.39000000124
50000071,202204,158444.32000000085
50000071,202205,186569.10000000036
50000071,202206,183131.62000000034
50000071,202207,210390.48000000033
50000071,202208,191824.60000000012
50000071,202209,197138.3900000011
50000071,202210,193819.42999999947
50000071,202211,224009.75000000664
50000071,202212,196932.76000000213
50000071,202213,241367.08000000002
50000071,202214,367613.940000002
50000071,202215,231319.55999999988
50000071,202216,195312.1600000003
50000071,202217,204968.2999999987
50000071,202218,258491.93000000177
50000071,202219,281554.4599999984
50000071,202220,254039.92000000074
50000071,202221,186655.61000000007
50000071,202222,207466.47999999952
50000071,202223,181501.5799999997
50000071,202224,181507.35000000033
50000071,202226,200190.63000000236
50000071,202227,203786.96000000075
50000071,202228,214199.01000000065
50000071,202229,206011.13999999873
50000071,202230,190296.0699999997
50000071,202231,212328.86999999665
50000071,202232,197421.1500000001
50000071,202233,209906.80999999953
50000071,202234,225158.54999999818
50000071,202235,252702.88000000076
50000071,202236,239710.54000000056
50000071,202237,236871.5600000003
50000071,202238,220303.58999999994
50000071,202239,212733.1400000004
50000071,202240,250280.18000000078
50000071,202241,339477.1599999934
50000071,202243,266152.6599999981
50000071,202244,364937.75999999867
50000071,202245,490970.18999999814
50000071,202246,727300.5099999836
50000071,202247,1073966.9199999864
50000071,202248,345102.479999995
50000071,202250,232281.2700000016
50000071,202251,186099.85000000094
50000071,202252,186779.40999999995
50000071,202301,217897.20000000135
50000071,202302,265647.00999999815
50000071,202303,277664.1800000004
50000071,202304,227618.78999999986
50000071,202305,248914.0399999969
50000071,202306,235602.9299999981
50000071,202307,252877.12000000113
50000071,202309,230682.07000000123
50000071,202310,257221.07999999818
50000071,202311,255648.88999999806
50000071,202312,226599.7799999995
50000071,202313,251637.0699999993
50000071,202314,282023.73000000225
50000071,202315,397966.2799999928
50000071,202316,236312.6899999991
50000071,202317,201788.59999999855
50000071,202318,246475.75000000247
50000071,202319,286765.27000000235
50000071,202320,296395.1099999987
50000071,202321,220966.6
50000071,202322,216065.88999999978
50000071,202323,212720.36999999883
50000071,202324,209854.36999999947
50000071,202325,231468.57000000204
50000071,202326,239632.58000000447
50000071,202327,235425.92000000412
50000071,202328,215113.7100000016
50000071,202329,219117.51999999475
50000071,202330,201890.0900000001
50000071,202331,213177.59999999637
50000071,202332,200844.08999999656
50000071,202333,216280.26000000176
50000071,202334,224070.639999994
50000071,202335,215631.1699999965
50000071,202336,229605.95999999807
